Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
M,4255,MGMT,GO:0032259,biological_process,methylation,,84,19,3731,48515,7.463930704315354e-77,7.463930704315354e-77,175.28896998102732,2,1,1,0
M,4282,MIF,GO:1905517,biological_process,macrophage migration,,26,22,8,52293,4.091086667044362e-76,4.091086667044362e-76,173.58765644401788,4,2,1,0
E,4072,EPCAM,GO:0007155,biological_process,cell adhesion,,69,176,524,51580,1.6395460186492235e-75,1.6395460186492235e-75,172.1994625889353,2,7,0,0
I,3486,IGFBP3,GO:0005520,molecular_function,insulin-like growth factor binding,,47,205,89,52008,7.601295938876927e-75,7.601295938876926e-75,170.66556322352446,4,2,0,1
M,56339,METTL3,GO:0080009,biological_process,mRNA methylation,,31,146,3,52169,9.237446502801209e-75,9.237446502801209e-75,170.4706164796029,5,1,1,3
B,8678,BECN1,GO:0006914,biological_process,autophagy,,40,7,471,51831,4.764876721007593e-74,4.764876721007593e-74,168.83002521655965,3,7,0,2
P,5728,PTEN,GO:0005694,cellular_component,chromosome,,160,1446,738,50005,5.362876856446337e-74,5.362876856446337e-74,168.7117963235141,5,6,0,0
P,5465,PPARA,GO:0005777,cellular_component,peroxisome,,40,47,170,52092,2.2315103540140614e-73,2.2315103540140614e-73,167.2860331435543,6,9,0,0
C,961,CD47,GO:0006909,biological_process,phagocytosis,,25,15,14,52295,1.0041060284048826e-72,1.0041060284048826e-72,165.78202907389672,3,1,1,0
A,174,AFP,GO:0060417,cellular_component,yolk,,25,15,20,52289,2.1065486991938955e-70,2.1065486991938955e-70,160.43590558887854,2,1,0,0
C,999,CDH1,GO:0098609,biological_process,cell-cell adhesion,,47,610,30,51662,1.2294480953371666e-69,1.2294480953371666e-69,158.67180605088004,3,20,0,2
T,1890,TYMP,GO:0005829,cellular_component,cytosol,,37,59,126,52127,9.73131090146669e-69,9.73131090146669e-69,156.60302280166903,2,1,0,1
E,2013,EMP2,GO:0016020,cellular_component,membrane,,83,171,1268,50827,5.1376701678916297e-67,5.1376701678916297e-67,152.6366015286233,2,16,0,0
C,1019,CDK4,GO:0007049,biological_process,cell cycle,,78,78,2139,50054,4.9223980965140835e-64,4.922398096514083e-64,145.7716501218736,2,2,1,0
C,1017,CDK2,GO:0007049,biological_process,cell cycle,,73,63,2144,50069,5.588686155516299e-63,5.588686155516299e-63,143.34211663387424,2,2,1,0
T,7157,TP53,GO:0006298,biological_process,mismatch repair,,200,1527,1344,49278,1.3600862249120157e-62,1.3600862249120157e-62,142.452727667222,6,2,0,0
B,672,BRCA1,GO:0035825,biological_process,homologous recombination,,49,362,120,51818,1.7086112888655616e-62,1.7086112888655616e-62,142.2245948368322,6,2,0,0
B,672,BRCA1,GO:0006281,biological_process,DNA repair,,66,345,399,51539,5.796637916343987e-62,5.864833656536269e-62,140.9913016459845,5,15,1,0
M,4436,MSH2,GO:0040007,biological_process,growth,,7,890,8775,42677,1.569808299713966e-60,1.5983502687996747e-60,137.68613356432792,1,10,0,0
M,4292,MLH1,GO:0005488,molecular_function,binding,,16,2049,4513,45771,1.245408157128599e-59,1.295224483413743e-59,135.5938364602545,1,52,0,0
F,2247,FGF2,GO:0040007,biological_process,growth,,149,81,8633,43486,1.783496376273964e-59,1.783496376273964e-59,135.27394479263998,1,10,1,0
S,6598,SMARCB1,GO:0016514,cellular_component,SWI/SNF complex,,27,53,44,52225,1.8432715037315086e-59,1.8432715037315086e-59,135.24097850262459,4,1,0,3
P,142,PARP1,GO:0035825,biological_process,homologous recombination,,42,232,127,51948,3.3355514821388555e-58,3.3355514821388555e-58,132.34529736599717,6,2,0,0
C,1029,CDKN2A,GO:0032259,biological_process,methylation,,147,292,3668,48242,4.1319484138420454e-58,4.1319484138420454e-58,132.13118632702455,2,1,0,0
E,1977,EIF4E,GO:0006412,biological_process,translation,,35,37,294,51983,4.748416635075582e-58,4.748416635075582e-58,131.99212417116232,5,4,0,0
H,3309,HSPA5,GO:0005783,cellular_component,endoplasmic reticulum,,33,101,98,52117,3.4721118072165077e-57,3.4721118072165077e-57,130.0025873018417,5,5,1,1
C,920,CD4,GO:0007613,biological_process,memory,,27,46,66,52210,5.864106125919948e-57,5.864106125919948e-57,129.47850023836827,3,4,0,0
T,7040,TGFB1,GO:0040007,biological_process,growth,,340,530,8442,43037,2.767008796573408e-56,2.799561841238977e-56,127.9153022880023,1,10,1,0
A,207,AKT1,GO:0032259,biological_process,methylation,,35,2867,3780,45667,3.2016593178326738e-55,3.240467309563979e-55,125.46646256392171,2,1,0,0
M,9968,MED12,GO:0016592,cellular_component,mediator complex,,16,6,3,52324,4.765172963872677e-55,4.765172963872677e-55,125.0808462794061,3,1,1,2
M,56339,METTL3,GO:0001510,biological_process,RNA methylation,,24,153,6,52166,5.712234428878301e-55,5.923798666984905e-55,124.86320220483624,4,8,1,1
R,27330,RPS6KA6,GO:0032259,biological_process,methylation,,61,17,3754,48517,4.787458729048264e-54,4.787458729048264e-54,122.77359528777319,2,1,0,0
G,2697,GJA1,GO:0005921,cellular_component,gap junction,,22,51,18,52258,4.930046562897252e-54,4.930046562897252e-54,122.74424658886173,5,1,1,3
T,7157,TP53,GO:0002039,molecular_function,p53 binding,,37,1690,2,50620,7.229624899675135e-53,7.2605207325797295e-53,120.05455837616927,3,1,1,1
S,6597,SMARCA4,GO:0016514,cellular_component,SWI/SNF complex,,27,105,44,52173,1.0914241437550678e-52,1.0914241437550678e-52,119.6469414383444,4,1,0,4
P,5747,PTK2,GO:0016310,biological_process,phosphorylation,,113,269,2652,49315,1.1819340223764356e-52,1.2122400229501904e-52,119.54195492891256,5,8,0,0
E,30816,ERVW-1,GO:0031975,cellular_component,envelope,,19,84,1,52245,1.3119130987526419e-51,1.3119130987526419e-51,117.16035329007494,2,2,0,0
A,1244,ABCC2,GO:0005635,cellular_component,nuclear envelope,,16,11,5,52317,1.7474385176443082e-51,1.7474385176443082e-51,116.8736887312256,4,1,0,0
R,5888,RAD51,GO:0006281,biological_process,DNA repair,,37,59,428,51825,9.40367984428041e-51,9.40367984428041e-51,115.19073865723007,5,15,1,1
H,3091,HIF1A,GO:0001525,biological_process,angiogenesis,,78,217,1476,50578,1.2139292641972915e-50,1.2139292641972915e-50,114.93539222548637,3,5,0,0
T,8793,TNFRSF10D,GO:0016020,cellular_component,membrane,,32,1,1319,50997,3.365767691145902e-50,3.365767691145902e-50,113.91559857261193,2,16,0,0
C,1499,CTNNB1,GO:0016055,biological_process,Wnt signaling pathway,,51,1407,56,50835,5.120404890250357e-50,5.153439760510036e-50,113.48959024332022,5,17,0,0
R,5888,RAD51,GO:0035825,biological_process,homologous recombination,,29,67,140,52113,1.1714656021763727e-49,1.214853217071794e-49,112.63204629620813,6,2,1,0
G,2720,GLB1,GO:0004565,molecular_function,beta-galactosidase activity,,14,10,0,52325,1.4756392259677863e-49,1.4756392259677863e-49,112.43757828725816,6,1,0,1
R,27303,RBMS3,GO:0003723,molecular_function,RNA binding,,19,10,51,52269,3.3695931191774527e-49,3.3695931191774527e-49,111.61187755578229,4,32,1,1
I,3429,IFI27,GO:0007049,biological_process,cell cycle,,71,111,2146,50021,4.8655375323961956e-49,4.8655375323961956e-49,111.24449235747264,2,2,0,0
H,9956,HS3ST2,GO:0032259,biological_process,methylation,,47,4,3768,48530,4.984768908665055e-49,4.984768908665055e-49,111.22028251170798,2,1,0,0
I,3484,IGFBP1,GO:0005488,molecular_function,binding,,88,78,4441,47742,6.093980726915134e-49,6.398679763260891e-49,110.97057787461318,1,52,0,0
D,10059,DNM1L,GO:0000266,biological_process,mitochondrial fission,,14,5,4,52326,2.676193071098342e-48,2.6761930710983422e-48,109.53968917491095,6,1,1,3
T,7157,TP53,GO:0007049,biological_process,cell cycle,,219,1508,1998,48624,3.042160740123086e-48,3.068273707849465e-48,109.40296937041748,2,2,1,0
M,406985,MIR200C,GO:0043276,biological_process,anoikis,,31,123,124,52071,3.8693332572947155e-48,3.8693332572947155e-48,109.17100225645203,5,1,0,0
Z,6935,ZEB1,GO:0001837,biological_process,epithelial to mesenchymal transition,,27,67,113,52142,5.619658396526307e-48,5.619658396526307e-48,108.79781358519223,5,5,0,0
T,8794,TNFRSF10C,GO:0016020,cellular_component,membrane,,32,3,1319,50995,6.353032982943025e-48,6.353032982943025e-48,108.6751521297318,2,16,0,0
P,5047,PAEP,GO:0070085,biological_process,glycosylation,,29,138,84,52098,1.9081639943227367e-47,1.908163994322737e-47,107.57535785048472,2,4,0,0
P,142,PARP1,GO:0006281,biological_process,DNA repair,,48,226,417,51658,4.94443916606338e-47,5.047448315356367e-47,106.60261653921975,5,15,1,1
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,46,307,272,51724,1.0171011513005208e-46,1.0171011513005208e-46,105.90195770513306,3,8,1,0
M,84557,MAP1LC3A,GO:0006914,biological_process,autophagy,,29,19,482,51819,2.167864367855862e-46,2.167864367855862e-46,105.14517175705781,3,7,0,0
S,8878,SQSTM1,GO:0006914,biological_process,autophagy,,30,24,481,51814,2.3213902768508957e-46,2.3213902768508957e-46,105.0767480142675,3,7,0,1
H,9464,HAND2,GO:0032259,biological_process,methylation,,63,37,3752,48497,3.1078789683421358e-46,3.1078789683421358e-46,104.78497378795382,2,1,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,41,218,277,51813,2.7343512686702454e-45,2.7343512686702457e-45,102.61043497309218,3,8,1,0
M,406985,MIR200C,GO:0005874,cellular_component,microtubule,,28,126,97,52098,4.9869439937642605e-45,5.171645623162937e-45,101.97313824450657,6,7,0,0
M,84557,MAP1LC3A,GO:0005776,cellular_component,autophagosome,,17,31,15,52286,5.0995328750045285e-45,5.609486162504982e-45,101.89187006252872,6,2,1,7
D,1769,DNAH8,GO:0000786,cellular_component,nucleosome,,25,115,59,52150,6.702439251214519e-45,7.037561213775244e-45,101.66506749307669,3,2,0,0
M,4313,MMP2,GO:0046903,biological_process,secretion,,56,297,582,51414,1.3910728279304444e-44,1.4226881194743182e-44,100.9611959677872,4,10,0,0
S,6774,STAT3,GO:0023052,biological_process,signaling,,188,256,7721,44184,1.24264398713253e-43,1.24264398713253e-43,98.79391764145335,1,6,0,0
A,207,AKT1,GO:0005488,molecular_function,binding,,74,2828,4455,44992,1.6734138768042395e-43,1.7040251062579755e-43,98.4781658367259,1,52,0,0
R,864,RUNX3,GO:0032259,biological_process,methylation,,50,16,3765,48518,2.6487537948452285e-43,2.6487537948452285e-43,98.03706973545175,2,1,0,0
N,114548,NLRP3,GO:0070269,biological_process,pyroptosis,,14,9,13,52313,1.2307128222093534e-42,1.2307128222093534e-42,96.50098037397689,4,1,0,0
H,3014,H2AX,GO:0016310,biological_process,phosphorylation,,47,25,2718,49559,2.666169828782032e-42,2.666169828782032e-42,95.72793098430358,5,8,0,0
C,1499,CTNNB1,GO:0040007,biological_process,growth,,76,1382,8706,42185,4.633606188483244e-42,4.6937828922297804e-42,95.1623350615787,1,10,1,0
F,3169,FOXA1,GO:0005488,molecular_function,binding,,72,59,4457,47761,9.858281256038253e-42,9.858281256038253e-42,94.4202620671334,1,52,0,0
M,4292,MLH1,GO:0016310,biological_process,phosphorylation,,5,2060,2760,47524,1.10667802608114e-41,1.1625708556811976e-41,94.25535500501033,5,8,0,0
C,8452,CUL3,GO:0000151,cellular_component,ubiquitin ligase complex,,15,16,19,52299,1.1963330405248505e-41,1.1963330405248505e-41,94.22672773401348,3,10,1,0
A,8289,ARID1A,GO:0000785,cellular_component,chromatin,,56,425,473,51395,1.6005747284330887e-41,1.6277031136607682e-41,93.91881892442184,2,5,1,1
B,675,BRCA2,GO:0035825,biological_process,homologous recombination,,29,142,140,52038,1.6329384826833463e-41,1.6329384826833463e-41,93.91560767082842,6,2,0,0
G,2688,GH1,GO:0040007,biological_process,growth,,67,10,8715,43557,1.6739419187558568e-41,1.6739419187558568e-41,93.89080753737423,1,10,1,0
V,7422,VEGFA,GO:0046903,biological_process,secretion,,97,1402,541,50309,2.3376703928753694e-41,2.405757880046497e-41,93.52812383200173,4,10,1,0
N,4851,NOTCH1,GO:0007219,biological_process,Notch signaling pathway,,20,104,26,52199,3.280258869397542e-41,3.280258869397542e-41,93.21806646987731,4,8,1,1
S,6714,SRC,GO:0016310,biological_process,phosphorylation,,75,139,2690,49445,3.985137800682466e-41,3.985137800682466e-41,93.02341692126653,5,8,0,0
P,5563,PRKAA2,GO:0016310,biological_process,phosphorylation,,81,173,2684,49411,8.551843480486581e-41,8.551843480486581e-41,92.25984194129526,5,8,0,0
P,5617,PRL,GO:0070459,biological_process,prolactin secretion,,16,105,3,52225,2.272566810927107e-40,2.272566810927107e-40,91.28249377337659,5,1,0,0
B,672,BRCA1,GO:0032259,biological_process,methylation,,119,292,3696,48242,4.984752938474444e-40,5.103437532247645e-40,90.4734893811541,2,1,1,0
M,2956,MSH6,GO:0040007,biological_process,growth,,10,667,8772,42900,6.12976202062935e-40,6.279268411376408e-40,90.26615024107154,1,10,0,0
C,1021,CDK6,GO:0007049,biological_process,cell cycle,,45,37,2172,50095,6.5409542798998345e-40,6.5409542798998345e-40,90.2253206505794,2,2,1,0
T,8743,TNFSF10,GO:0008219,biological_process,cell death,,40,104,708,51497,9.210752349388044e-40,9.210752349388044e-40,89.88303218451517,2,4,0,0
L,51599,LSR,GO:0016477,biological_process,cell migration,,43,76,1152,51078,1.1491864810646069e-39,1.1491864810646069e-39,89.66176434249347,3,34,0,0
P,5424,POLD1,GO:0006260,biological_process,DNA replication,,23,76,107,52143,2.5499242639504703e-39,2.5499242639504703e-39,88.8647549684501,5,2,1,1
M,2956,MSH6,GO:0023052,biological_process,signaling,,6,671,7903,43769,2.9097325529631603e-39,3.055219180611318e-39,88.68396729183681,1,6,0,0
S,6774,STAT3,GO:0016310,biological_process,phosphorylation,,105,339,2660,49245,3.5994171626696243e-39,3.6660730360523954e-39,88.50169755500306,5,8,0,0
E,2069,EREG,GO:0005488,molecular_function,binding,,73,72,4456,47748,7.907543223963384e-39,7.907543223963384e-39,87.73300148438672,1,52,0,0
H,3082,HGF,GO:0040007,biological_process,growth,,84,35,8698,43532,1.623410752894016e-38,1.623410752894016e-38,87.0137041947634,1,10,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,93,346,2124,49786,2.63935108092644e-38,2.685655485854974e-38,86.51030870679745,2,2,1,0
L,51599,LSR,GO:0061689,cellular_component,tricellular tight junction,,14,105,0,52230,4.4490275168540885e-38,4.727091736657469e-38,85.94492337519993,6,1,0,1
K,3791,KDR,GO:0040007,biological_process,growth,,106,73,8676,43494,1.6825850579071077e-37,1.6825850579071077e-37,84.67531710504404,1,10,0,0
Z,7538,ZFP36,GO:0003723,molecular_function,RNA binding,,15,12,55,52267,2.6728724178956136e-37,2.6728724178956136e-37,84.21249473469258,4,32,1,1
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,66,118,2699,49466,4.4460617007163e-37,4.4460617007163e-37,83.70362974753004,5,8,0,0
M,406988,MIR205,GO:0001837,biological_process,epithelial to mesenchymal transition,,22,71,118,52138,4.576973603806336e-37,4.576973603806336e-37,83.67461044626349,5,5,0,0
D,64798,DEPTOR,GO:0016571,biological_process,histone methylation,,14,18,26,52291,8.163190265527408e-37,8.163190265527408e-37,83.09601338429748,5,3,0,0
T,8795,TNFRSF10B,GO:0016020,cellular_component,membrane,,33,27,1318,50971,1.1889219047714328e-36,1.1889219047714328e-36,82.7200164136711,2,16,0,0
S,6664,SOX11,GO:0032259,biological_process,methylation,,54,41,3761,48493,1.780329723479021e-36,1.780329723479021e-36,82.31626476272652,2,1,0,0
M,2475,MTOR,GO:0032259,biological_process,methylation,,5,1313,3810,47221,3.347142287826242e-36,3.386062546987012e-36,81.67339559201052,2,1,0,0
M,94025,MUC16,GO:0042697,biological_process,menopause,,30,144,251,51924,3.540079136609428e-36,3.540079136609428e-36,81.62891426591541,3,1,0,0
I,3486,IGFBP3,GO:0032259,biological_process,methylation,,87,165,3728,48369,4.52142514052779e-36,4.682904609832354e-36,81.3491447872488,2,1,0,0
I,3630,INS,GO:0005520,molecular_function,insulin-like growth factor binding,,40,952,96,51261,4.706012400023527e-36,4.7747133109727756e-36,81.32972941524226,4,2,0,0
S,3925,STMN1,GO:1901555,biological_process,response to paclitaxel,,14,67,6,52262,5.27921766570834e-36,5.27921766570834e-36,81.22928543041905,5,1,0,0
M,5594,MAPK1,GO:0032259,biological_process,methylation,,8,1409,3807,47125,7.293085192705762e-36,7.436086863150973e-36,80.88671859655963,2,1,0,0
M,81631,MAP1LC3B,GO:0006914,biological_process,autophagy,,21,10,490,51828,1.6162693630668404e-35,1.6162693630668404e-35,80.11035762351699,3,7,0,1
M,406943,MIR152,GO:0044026,biological_process,DNA hypermethylation,,15,14,67,52253,1.6392729195132002e-35,1.6392729195132002e-35,80.09622545302075,7,1,0,0
P,5378,PMS1,GO:0006298,biological_process,mismatch repair,,27,7,1517,50798,1.7026110580051613e-35,1.7026110580051613e-35,80.05831526556914,6,2,1,1
M,56339,METTL3,GO:0032259,biological_process,methylation,,72,105,3743,48429,1.6511868715795683e-35,1.7782012463164582e-35,80.0148759372004,2,1,1,0
A,9510,ADAMTS1,GO:0001935,biological_process,endothelial cell proliferation,,14,18,35,52282,2.3683755215792016e-35,2.3683755215792016e-35,79.72827396859462,4,2,0,0
C,1431,CS,GO:0036440,molecular_function,citrate synthase activity,,9,3,0,52337,2.705882171495746e-35,2.705882171495746e-35,79.59505026941464,5,2,0,0
E,2099,ESR1,GO:0030331,molecular_function,estrogen receptor binding,,25,2160,0,50164,2.858991439289056e-35,2.880487615524312e-35,79.53251866402928,7,1,1,1
T,8797,TNFRSF10A,GO:0016020,cellular_component,membrane,,28,13,1323,50985,3.282268878086182e-35,3.282268878086182e-35,79.40194334040741,2,16,0,0
X,7503,XIST,GO:0000805,cellular_component,X chromosome,,13,10,36,52290,8.396220624682393e-35,8.396220624682393e-35,78.46269657582229,7,1,0,0
S,6597,SMARCA4,GO:0043696,biological_process,dedifferentiation,,21,111,81,52136,1.4027862697452023e-34,1.4637769771254285e-34,77.90687309589212,2,1,0,0
C,1364,CLDN4,GO:0070160,cellular_component,tight junction,,16,39,50,52244,1.6199256139495529e-34,1.6199256139495527e-34,77.80551293092259,5,3,1,1
C,999,CDH1,GO:0007155,biological_process,cell adhesion,,59,598,534,51158,1.6102072677721688e-34,1.6291508826871354e-34,77.7998342135773,2,7,0,0
E,1978,EIF4EBP1,GO:0006412,biological_process,translation,,27,91,302,51929,2.3034962021312126e-34,2.3034962021312126e-34,77.45346510514342,5,4,0,0
T,7124,TNF,GO:0040007,biological_process,growth,,148,175,8634,43392,3.483434393122973e-34,3.483434393122973e-34,77.03987446009589,1,10,0,0
M,5609,MAP2K7,GO:0023052,biological_process,signaling,,113,117,7796,44323,5.75729021975922e-34,5.75729021975922e-34,76.53742624574359,1,6,0,0
J,221895,JAZF1,GO:0051325,biological_process,interphase,,13,60,6,52270,6.5416642206525145e-34,6.5416642206525145e-34,76.40970156071025,3,2,0,0
E,2100,ESR2,GO:0005488,molecular_function,binding,,95,178,4434,47642,1.4561617037279234e-33,1.4561617037279234e-33,75.60950406494305,1,52,0,0
C,834,CASP1,GO:0070269,biological_process,pyroptosis,,12,18,15,52304,1.6945074846381972e-33,1.6945074846381972e-33,75.45791593972959,4,1,0,2
E,2118,ETV4,GO:0005488,molecular_function,binding,,57,48,4472,47772,5.9792135482775096e-33,5.9792135482775096e-33,74.19701902315562,1,52,0,0
F,2152,F3,GO:0050817,biological_process,coagulation,,16,46,57,52230,9.062484410409498e-33,9.062484410409498e-33,73.78116476885486,2,2,1,0
V,7424,VEGFC,GO:0040007,biological_process,growth,,66,23,8716,43544,1.0439850868695727e-32,1.0439850868695727e-32,73.63967777105873,1,10,0,0
E,4072,EPCAM,GO:0006298,biological_process,mismatch repair,,55,190,1489,50615,3.393032332780338e-32,3.502484988676478e-32,72.42925026247785,6,2,0,0
I,3486,IGFBP3,GO:0005488,molecular_function,binding,,89,163,4440,47657,4.2791310508368006e-32,4.5961037212691564e-32,72.1575140483515,1,52,0,0
S,6597,SMARCA4,GO:0006338,biological_process,chromatin remodeling,,23,109,170,52047,5.902084805010226e-32,6.438637969102065e-32,71.82040595354258,5,6,1,1
T,7082,TJP1,GO:0070160,cellular_component,tight junction,,16,61,50,52222,7.298086563012591e-32,7.298086563012591e-32,71.69511077666898,5,3,1,1
C,29126,CD274,GO:0006298,biological_process,mismatch repair,,52,169,1492,50636,1.3841862200961229e-31,1.423734397813155e-31,71.02685460561199,6,2,0,0
M,2475,MTOR,GO:0006914,biological_process,autophagy,,71,1247,440,50591,1.7688834112778834e-31,1.8105041974255981e-31,70.78653251421531,3,7,0,0
B,596,BCL2,GO:0008219,biological_process,cell death,,48,314,700,51287,1.9222822016771673e-31,1.9222822016771673e-31,70.72662475595006,2,4,0,0
